user_id,count
2669658510852734000,5
5246885126991746000,1
294309215090644800,2
9827244096721363000,8
6622473992360191000,2
7555741306100761000,1
17017518996121553000,18
13825337392349364000,1
9227607864195842000,159
97166510762387260,1
6934968169894944000,3
18236329574522995000,3
4323881530693887000,1
8802770426602070000,1
13851187719512975000,6
11063196081079941000,9
3862550842497768000,24
5625014035553394000,46
17336303277669499000,49
17602861391509783000,41
12729340771928902000,37
15761359202645981000,15
9840440968582134000,1
2217039387891488000,1
17638993736204876000,19
17268540106061115000,2
12449796194760018000,14
6733140891007111000,21
4271173026220832000,48
17300227155844092000,15
3684267051942772700,1
16158255302763962000,16
6211077947928869000,13
14712297512286620000,2
9484522670914834000,1
17419938020674857000,1
11116975978550757000,6
14401362619219505000,6
1841019825455438800,2
17256748565103761000,25
4622948880489051000,25
15815567082256724000,1
10740602190295788000,1
4318422458393876000,1
7525066055578392000,3
5594012682962790000,2
5386244032392505000,3
132188936882786460,2
8216879774704397000,1
8953719371440522000,52
4508535682819434000,2
11445941420889577000,1
11588536534425070000,1
6199091210292956000,1
12721733957001832000,1
17441685811213812000,1
3329959048881844700,1
8555914930329495000,16
2800182279054170000,1
5249458474649123000,1
7486649246962760000,1
1261421390039487000,1
10981367273884510000,36
15008783820125070000,14
1111976130174023400,1
10290989379497050000,17
5257556106585046000,1
7084804891155750000,1
12468821285360407000,1
15952194563197401000,1
16400454715570276000,3
325309971636228100,22
4084463397344664000,1
16409667673181612000,23
9387763134521143000,1
13930002306562382000,2
18081825476451158000,2
956253724674062500,1
4367404525404003000,1
8628506154294001000,3
7403354589897479000,4
3849626611580995000,1
7724494434511331000,1
9412019221087470000,1
15347081630894723000,2
17698641296934908000,1
10701313200107842000,1
3710770471490244000,1
15422349728119665000,2
8232950921045544000,7
3003300917069532000,4
16631423024286010000,3
5441787600564122000,2
12718856434460666000,31
17155952271109470000,47
5455034283746961000,15
1937370958855380000,44
406876712821807740,45
7557629110755283000,1
16443024364566559000,1
6610343713707816000,1
5511669750377948000,5
14370123512063430000,1
8628441061010431000,1
18031532317999501000,11
11812140359425497000,14
691867140808759700,26
15821442773958263000,10
15818189174935433000,2
14904296614561810000,5
4979490243501469000,3
1420685570477522200,2
4974589745318773000,1
6641264727194417000,1
16594468462318850000,4
14606932765058245000,1
14358543754716107000,1
5090630220659395000,1
9275108470152307000,1
15034802290368860000,1
4343238711318464500,2
18108070147831984000,16
12152011699823240000,3
1819146319671289300,6
8738717668932602000,6
13034851506057314000,6
10161656384719931000,3
14066301232797280000,5
6453079248144161000,6
169598078619000930,1
15251434617407388000,12
11746651470056866000,9
15965996449103501000,1
13419611851274158000,2
2945778911874778600,39
5113332130246642000,1
13321569609675510000,13
2453158884642222600,2
4205301430057504300,23
9446830067019768000,1
2996738184867094000,1
411811393087098000,2
13320784932821662000,3
16785690921687669000,1
16145523330059876000,16
12984772824380383000,4
16752651297798726000,2
9107130649227303000,18
10060569187331742000,65
4427073337997464000,2
4289932877075678700,4
2841947455352823000,5
4521569520175807000,3
17696168146221906000,2
14530912322795825000,14
1643692299963141000,9
2929270679748732000,12
10413829152685658000,12
12800944567887815000,6
5150150274320912000,1
3338345442593664500,1
9426452841933339000,1
11313718808121858000,19
16987076122638975000,2
9050965652033053000,4
9375343926666623000,1
15612198588735887000,1
2955466774608832500,2
6341701736166974000,6
14935322597257368000,3
1732926557211444000,1
5772047160587044000,1
15566812233636960000,1
4431724603379081000,3
17824098690885046000,3
9151341754067704000,5
2320789868126656000,3
5901018479065033000,3
118276987480023310,11
4471499885436848000,10
10384264714430351000,2
9685631612308804000,1
4256970523169176600,3
13852011390284534000,1
15717729315427113000,3
16222603721062048000,2
17855536668973404000,9
7607621787337294000,1
15985302770676738000,2
1464626805555924000,1
17021471582493307000,1
11160237013292511000,2
16260599971722891000,2
9825317146387145000,3
7063223900815142000,1
6026278003470162000,1
16298493420665917000,2
788384685468748300,2
15604991785458743000,2
4230241673699546600,3
6890054448878124000,2
8932559459930691000,1
7221550789269574000,14
1652177655338896100,8
1410925768122448100,13
9144642319729506000,4
1139658771612115100,2
14275860867733864000,7
7222413262445699000,5
10798632798180958000,6
9141477136009843000,1
18068211797150538000,3
16377595658282455000,6
17243412121336599000,4
3931879119620074500,2
636253784102861200,4
10842486475012080000,1
4020867109339547000,8
5700017372182402000,2
15659672494159745000,2
18184288799916329000,2
1340833377531737900,5
3936442383521823000,2
13521637021127640000,10
16544363700065680000,7
4144459988467689500,3
17360869421975790000,3
11044605552919675000,5
2692554757387721000,1
17335474730561317000,2
8287618348656187000,36
14207669874482029000,1
10832676838374030000,2
4838282412166503000,11
11371032204350610000,4
17307921864348072000,2
14170850782528184000,1
13058287594337518000,1
5376550503640180000,1
13934920092340177000,56
12031869285698021000,1
1950666071749954800,2
15619597388133122000,1
16186136356047182000,2
7148995168668926000,3
1341436571740828400,6
16092546872313061000,3
56671032012456220,10
8954256119949334000,1
8939953599081246000,2
3498083433078702600,3
7193590623066300000,2
13431269135311671000,65
16735331768190409000,1
8397607302826506000,2
15626589220132246000,1
14085399897639248000,5
3958880797021251000,13
14134356820179548000,1
18028121151644977000,1
11065168039553853000,1
7672868446364763000,1
13849240325728760000,1
14875347234320112000,1
7715677837048196000,3
1743319799750537200,4
4548262453096498000,1
5928224374623582000,3
12394263082174947000,1
8678431490321103000,28
10549859185079974000,1
11834463966055584000,10
14430667938352968000,2
3126355389499232000,4
5377936230866958000,2
2417263568951771600,1
257643852354652100,3
2254412805918478600,1
14198375236057210000,1
3997487321266940400,2
9290150685502876000,1
16327542970193060000,11
9902380701705814000,2
1998921102456610600,97
7419889541459088000,4
118362093361576560,193
7843644438795274000,1
15036876062063342000,2
15227009228330590000,4
4313988849087313400,21
7704571221246768000,1
15124578187292572000,1
11596922327668124000,2
5317306214373754000,4
12655334380721095000,15
2971517623255832600,1
8333932656173200000,1
12777787584709850000,1
10283862815302965000,8
11215728446733165000,6
14007744684362306000,7
14187974818256343000,1
16683407122935972000,38
3641631537648805400,11
6647273924189256000,10
8921698357109774000,42
9469387848832707000,77
1188738357285304000,61
8415641512151806000,1
6985306346655934000,1
10955972054072041000,11
16616561270773156000,1
2772373643321991000,1
17375809595660235000,52
4371301120722736000,1
8261654029802008000,64
9577890054795244000,58
15883760947514874000,22
6756342033814487000,71
5250812555933954000,59
15280982549309796000,48
11043096738910437000,1
11731100214157021000,15
16253792554863208000,3
11498428050801103000,1
4738590807252232000,1
8432783202489686000,2
17445476280841695000,3
4133285687286885000,13
7808338680607660000,16
2321730628985957400,5
279063054987627070,2
17978209586256857000,12
516323625787855500,6
11048506293565534000,10
18432471558172735000,3
7919578972240588000,3
1055113222776037100,4
16704745968619874000,1
9273862257817047000,10
17557501961228421000,3
5301598444046606000,2
6758509149552683000,13
9426041797032806000,1
17120705821589514000,1
16088586653294518000,1
13011974191779254000,1
6224982847429354000,2
11141474489950523000,1
3023481169934236000,9
1416949742039189200,8
878351049719097700,9
2253331161120886000,2
3252139643456464400,12
1833479060951202300,12
13556532319878257000,1
2768682698125420500,1
1233235672634275000,3
417347413083711700,5
16022023339009495000,20
13459548670293893000,21
6275544050079393000,12
10714006182012076000,19
11291159086746448000,15
13081309641439832000,20
10606735447972037000,3
1432953139155365000,12
834588038975160600,1
1209422441618306300,5
17353385825448120000,21
17357587084328284000,15
7176666888571906000,3
8570224308023098000,1
16283455358978816000,2
4891341187075362000,13
6843292660155586000,13
9920278565592500000,8
9820525332158614000,4
16352241028790716000,5
3805040488074601500,26
10556119189376113000,24
12724842288710156000,8
6232858017594012000,9
1341506563616780300,11
4109470416169718300,4
12633067368471222000,21
10981352517086190000,6
8251246195728729000,16
15488961925591466000,1
104150291440886080,18
4634694509933844000,12
1382048642100464000,13
14736092177169502000,2
8554567566678304000,11
6722355617340340000,16
17855654074822498000,1
7516630437354267000,2
14211583489855594000,3
12498984118767686000,4
8573730228753532000,2
6203546769437039000,2
9190280420654293000,7
2103005346535308300,6
14015164107545172000,35
8871359241279964000,14
18306807671197157000,10
11300632228732555000,4
145186713628274430,12
16662054170622929000,1
8166102035819239000,247
6393610953736444000,8
9749613891254938000,1
3428306463709724700,1
1561323537135433000,1
18236289177086249000,5
7276337479248247000,7
14045307994829978000,1
5218221035258090000,4
2733820702609507300,6
11937768099098456000,1
9450908273951308000,12
4050006326194628000,7
591852238016972900,1
10931498118453207000,28
16024626437912107000,4
12845016207045960000,3
17245262398067212000,2
6941572300065555000,13
11596564769187973000,4
8550210926290809000,21
8856912039232400000,1
2014904125778887700,12
4806385286460776000,2
2845436108717364000,2
16694017779191460000,5
13992288142560518000,1
13196348773398501000,7
9268033808842013000,8
5119227985163004000,1
277310955217240600,1
16658301606295239000,1
7157751534065448000,2
16467919082621874000,1
49320563766815510,10
9829123164826680000,2
13024365154060792000,33
15327559933887318000,10
9902556843615283000,1
6049841386056511000,10
13892218245399417000,6
3065357606573741600,2
18151076345820131000,1
1813979675933121300,1
18164934454166598000,13
4961493058301567000,4
1908584172898902800,1
8385563548238362000,1
16866112424475972000,2
2910228422891793000,12
6864011966870864000,1
2081548742257802500,6
7924023687445760000,1
12302628747475780000,2
7129086916757913000,5
14575995521721740000,7
716276310949410300,4
10745242171170177000,1
15055463137705138000,1
4622326204482808000,33
8806044274164878000,10
17671852560527022000,2
2926198364840666000,1
14837061592899418000,1
2900860945133670400,1
17313186389649058000,1
4173995709693900300,1
5176006841056941000,1
10789159911874441000,1
8515409573475030000,1
16272644518955026000,1
3524288524233358000,5
12780191603909442000,1
9990183218754560000,1
13949471083709178000,1
12566569165363216000,1
16120991478260476000,1
14636934662889159000,2
10045210098267980000,2
7087917670667917000,2
18299403759014259000,123
8792533076245955000,1
13031060000003693000,1
15860937735463297000,2
9616601718686505000,2
4388747275560308700,1
5842408253823596000,5
9970271051660378000,1
14955254729900282000,1
2147578354282563000,1
9426322993613950000,2
17745202110105035000,2
10779850293845443000,5
6662324428916474000,8
9335172571158300000,5
12916576199811826000,1
11210045954562640000,2
14543555957965076000,2
14867668155578837000,2
5840952322018487000,2
9674387637237131000,4
16722365244215183000,1
15137066973193034000,3
5178455171234466000,2
18009816866708371000,1
4709936853093038000,3
2378237334794534400,3
12926984837598580000,6
4538213275397396000,2
18180018438676494000,4
16825217497603107000,2
16636821339528286000,2
12758656942352513000,2
17087357195331103000,2
6920859585813726000,2
5341922299151318000,2
17000442164728293000,2
1572819462687216000,5
10873101961791652000,2
628815446306944600,2
1430475839578515500,2
2650900112508087300,6
7960243313470569000,2
8132859616545448000,2
14102692277722925000,1
9671060502735143000,1
17566281398032818000,1
18166938319242615000,1
15797317069273639000,1
13838856869857760000,1
11225412629176189000,1
3702471109140671000,1
16009266985365268000,2
9571946522886443000,1
7300933687577335000,1
16645741361427345000,2
7777685435777263000,2
12438130906918701000,2
11322113913202217000,3
14217980674635990000,1
6122720021418870000,7
9522198373376238000,2
6835887514277063000,5
5703618912616531000,2
14230350631650111000,14
18156496111068470000,2
18181445192775481000,1
1826742366602214700,15
11570939985017025000,2
11089903934098037000,2
17687174504520872000,11
11989007792453102000,4
13727024602887180000,1
18047826099066214000,2
4728807558185491000,2
14714925565095893000,2
4126724796360839000,2
13166342989686047000,10
15897823425681648000,6
4406012559841335000,3
13072053674050060000,2
10277540577961042000,4
16906985570031200000,4
16251739525702388000,8
3575877771806165000,1
17791711706119315000,2
12259473256156013000,3
2103242342340312,6
9144541776962583000,2
15533878837119232000,13
6030064373307022000,7
12066492391365850000,6
10009712752968999000,1
18012250432772979000,6
12072309790793286000,5
965160234993690200,3
6631304219775206000,4
16960981535717320000,7
6065699012063160000,6
3120776507042554000,9
17352898322506998000,1
17620203307673012000,6
13243144816167076000,13
13231726369230960000,1
15025402793364440000,139
8012755938128173000,8
6015670169802589000,50
9269218280383050000,1
7973272909335769000,11
7863865615508956000,2
17029919452122593000,3
7904914143015512000,2
16515910011238990000,1
616658558757131600,6
15970957115294427000,2
11794665137791107000,3
9107644321015377000,1
7794921156782830000,1
4229294801746641400,3
3593475554457057300,7
9528629336210004000,1
1608258156452986600,4
16448218494237958000,8
17129797912212978000,9
9045809791973930000,5
8928691484650203000,53
11679552330677162000,92
10925772200177805000,12
5134013157274094000,104
17097105717541114000,4
11468792443114416000,6
10128542842474873000,3
11943212008508733000,1
11193755217619495000,8
9857264729551952000,3
17834935667263117000,1
9118538924553721000,13
16318567173725690000,18
18376387314334278000,3
16967559559307528000,1
495450044753550000,2
9136096294624684000,9
9000501866232740000,3
4639444337452496000,1
4188570754601584600,9
1966138418942720300,12
15695328384516358000,3
1158501939698077400,1
2891935673101832700,3
18346622214207420000,1
10381277119696427000,8
624623115433342700,1
6517338949366529000,7
2159154623164713500,1
6250920213686981000,1
2693537373320431000,3
17795591708547684000,3
8105360410586892000,4
17028955040878717000,36
9651081414371400000,1
3663307531557756000,1
3864055675706941000,1
1579996718599566000,13
183949033138158080,13
5825665770435971000,1
17197583365699529000,3
7798313885520503000,2
16265797912062235000,1
15711453141590114000,1
12027881034486653000,14
